Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Close_Lag1,Close_Lag7,MA_7,MA_30,Volatility_7,Price_Change,Return,DayOfWeek,Month,Price_Change_Direction
5/7/2021,56393.68,58650,55241.63,0.6676868,0.097634579,00:00.0,4239374487,2361692,36877.60257,2097609397,0,0.656319853,0.672370466,0.657875903,0.659097208,0.323910999,0.544522872,0.696772455,0.666666667,0.363636364,1
5/8/2021,57315.49,59500,56900,0.686782067,0.091278958,00:00.0,4079553832,2311378,34329.69916,2009442623,0,0.6676868,0.673679849,0.659750103,0.65942121,0.361816152,0.587362873,0.714833946,0.833333333,0.363636364,1
5/9/2021,58866.53,59300,56235.66,0.679115699,0.091405488,00:00.0,4043552702,2170139,34301.05046,1987959542,0,0.686782067,0.658597142,0.66268517,0.659461807,0.380626795,0.439016465,0.651233722,1,0.363636364,0
5/10/2021,58240.83,59500,53400,0.649192418,0.117418265,00:00.0,5131782640,2575419,43057.97703,2468201498,0,0.679115699,0.665892909,0.660296257,0.657829266,0.389633698,0.315640845,0.59859463,0,0.363636364,0
5/11/2021,55816.14,56862.43,54370,0.659730172,0.084203295,00:00.0,3583030655,1911480,30880.82834,1720075588,0,0.649192418,0.616906695,0.666421919,0.656453018,0.220426972,0.539926446,0.695019818,0.166666667,0.363636364,1
5/12/2021,56670.02,58000.01,48600,0.572865405,0.130906405,00:00.0,5476115093,2676826,48299.826,2654897646,0,0.659730172,0.669184507,0.652644003,0.652228687,0.635233119,0,0.458738049,0.333333333,0.363636364,0
5/13/2021,49537.15,51367.19,46000,0.573354727,0.193358981,00:00.0,7303694689,3570506,71742.00336,3558735468,0,0.572865405,0.656319853,0.640776299,0.646486477,0.810741637,0.484225483,0.670461974,0.5,0.363636364,1
5/14/2021,49671.92,51483,48799.75,0.575458625,0.104919461,00:00.0,4015904915,2095860,37184.12886,1864162621,0,0.573354727,0.6676868,0.627583568,0.641068856,0.878336609,0.493175481,0.674922087,0.666666667,0.363636364,1
5/15/2021,49844.16,50700,46555,0.537467275,0.117222448,00:00.0,4350775847,2286791,42257.91846,2056302845,0,0.575458625,0.686782067,0.606224911,0.634297081,0.919822249,0.270917534,0.564494998,0.833333333,0.363636364,0
5/16/2021,46762.99,49795.89,43825.39,0.533376349,0.149879235,00:00.0,5367497608,2661295,53797.59088,2528671396,0,0.537467275,0.679115699,0.585377701,0.628142184,0.842242829,0.458836028,0.657102413,1,0.363636364,0
5/17/2021,46426.83,46686,42001,0.497668089,0.218773315,00:00.0,7346755532,3216821,80610.14658,3555755756,0,0.533376349,0.649192418,0.563702982,0.621340827,0.856312917,0.283573268,0.563560581,0,0.363636364,0
5/18/2021,43538.02,45799.29,42250.02,0.489174256,0.153443191,00:00.0,5146670283,2561165,55703.00041,2450848779,0,0.497668089,0.659730172,0.5393059,0.61584798,0.610329872,0.434429616,0.642333826,0.166666667,0.363636364,0
5/19/2021,42849.78,43584.9,30000,0.413157373,0.465602602,00:00.0,13477694935,6331062,168271.3473,6410032517,0,0.489174256,0.572865405,0.516460547,0.608024711,0.953252957,0.060132523,0.425632583,0.333333333,0.363636364,0
5/20/2021,36671.23,42451.67,34850,0.460504329,0.266590536,00:00.0,8019897067,4269898,100167.1264,3959645913,0,0.413157373,0.573354727,0.500317921,0.601458865,0.90796088,0.74396903,0.846216985,0.5,0.363636364,1
5/21/2021,40525.39,42200,33488,0.420092041,0.265384982,00:00.0,7713346610,3993336,94002.43141,3591749387,0,0.460504329,0.575458625,0.478093589,0.594629838,0.841590373,0.257497667,0.532251541,0.666666667,0.363636364,0
5/22/2021,37263.35,38829,35200.62,0.422532109,0.166018583,00:00.0,4730567648,2716691,63310.45201,2367081501,0,0.420092041,0.537467275,0.461652748,0.588748368,0.778280608,0.495038952,0.678098605,0.833333333,0.363636364,1
5/23/2021,37458.51,38270.64,31111.01,0.388045363,0.285157564,00:00.0,7431242463,4082004,104637.6594,3584259320,0,0.422532109,0.533376349,0.440863952,0.581946487,0.696883957,0.290344428,0.542722937,1,0.363636364,0
5/24/2021,34681.44,39920,34031,0.439150038,0.212163307,00:00.0,5996773032,3510578,81584.82531,3031032099,0,0.388045363,0.497668089,0.432493268,0.577299722,0.560429101,0.764799,0.871497806,0,0.363636364,1
5/25/2021,38810.99,39791.77,36419.62,0.433330381,0.146889267,00:00.0,4253519579,2508310,54153.53681,2057463610,0,0.439150038,0.489174256,0.42450511,0.572863374,0.380800038,0.449253243,0.648521421,0.166666667,0.363636364,0
5/26/2021,38324.72,40841,37800.44,0.444649445,0.137400296,00:00.0,4113717505,2432319,50485.07699,1983423342,0,0.433330381,0.413157373,0.429009877,0.566767873,0.386218868,0.544257444,0.709643538,0.333333333,0.363636364,1
5/27/2021,39241.92,40411.14,37134.27,0.4358635,0.113421457,00:00.0,3361413526,2102182,42256.0128,1641681554,0,0.444649445,0.460504329,0.425485142,0.559960995,0.319548369,0.432810366,0.638380914,0.5,0.363636364,0
5/28/2021,38529.99,38877.83,34684,0.400488078,0.177637908,00:00.0,4926260942,2659178,64327.28185,2341060689,0,0.4358635,0.420092041,0.422680903,0.55203874,0.359289542,0.285418269,0.543100883,0.666666667,0.363636364,0
5/29/2021,35661.79,37338.58,33632.76,0.387427078,0.147766254,00:00.0,3949843335,2169643,54284.19965,1904345669,0,0.400488078,0.422532109,0.417659323,0.544212663,0.426680874,0.409112676,0.618845936,0.833333333,0.363636364,0
5/30/2021,34605.15,36488,33379,0.40021386,0.096309809,00:00.0,2601994948,1559892,37406.8139,1324617923,0,0.387427078,0.388045363,0.419399959,0.535105019,0.391270547,0.55239337,0.719821443,1,0.363636364,1
5/31/2021,35641.26,37499,34153.84,0.420114255,0.123433993,00:00.0,3406047735,1896359,46337.9325,1677796724,0,0.40021386,0.439150038,0.416676995,0.526619518,0.365496631,0.591825901,0.745739725,0,0.363636364,1
6/1/2021,37253.82,37894.81,35666,0.413194396,0.106435049,00:00.0,2973928300,1760417,40291.83485,1475008291,0,0.420114255,0.433330381,0.413796654,0.518407185,0.346062481,0.443154548,0.643615815,0.166666667,0.454545455,0
6/2/2021,36694.85,38225,35920,0.424000073,0.088487636,00:00.0,2523462576,1530915,34328.49629,1281854475,0,0.413194396,0.444649445,0.410842875,0.51031231,0.279782487,0.541411614,0.709525752,0.333333333,0.454545455,1
6/3/2021,37568.68,39476,37170,0.44470967,0.099405161,00:00.0,2930945326,1949658,38664.29785,1493504668,0,0.424000073,0.4358635,0.412108271,0.504549785,0.318972141,0.596311503,0.744764428,0.5,0.454545455,1
6/4/2021,39246.78,39289.07,35555.15,0.414871665,0.119695277,00:00.0,3379399755,1926311,43105.97173,1595098153,0,0.44470967,0.400488078,0.414165763,0.496039278,0.305404832,0.316113554,0.564766459,0.666666667,0.454545455,0
6/5/2021,36829.15,37925,34800,0.398633345,0.092264901,00:00.0,2560547117,1463754,34397.77436,1249708171,0,0.414871665,0.387427078,0.415768758,0.487415872,0.263067602,0.391499999,0.608596187,0.833333333,0.454545455,0
6/6/2021,35516.07,36480,35222,0.402127212,0.062268474,00:00.0,1711857075,993430,23661.26064,850204250.8,0,0.398633345,0.40021386,0.416042453,0.478528995,0.257680154,0.500880429,0.682611287,1,0.454545455,1
6/7/2021,35796.31,36900,33300,0.374439878,0.1016222,00:00.0,2755673602,1532260,36431.56059,1295757612,0,0.402127212,0.420114255,0.409508985,0.468076552,0.369712346,0.328035255,0.562954442,0,0.454545455,0
6/8/2021,33556.96,34068.01,31000,0.372317469,0.161690551,00:00.0,4030784325,2074885,60095.9902,1966354848,0,0.374439878,0.413194396,0.403661766,0.457809636,0.4395103,0.469748007,0.660427343,0.166666667,0.454545455,0
6/9/2021,33380.8,37534.79,32396.82,0.421770914,0.179255426,00:00.0,4794741674,2601479,68790.28927,2415789675,0,0.372317469,0.424000073,0.403342897,0.45019904,0.435024854,0.755645826,0.87243578,0.333333333,0.454545455,1
6/10/2021,37388.05,38491,35782,0.412980033,0.143642385,00:00.0,4062957162,2231430,53639.42402,1990486079,0,0.421770914,0.44470967,0.398804148,0.441941616,0.329003739,0.432783003,0.63683917,0.5,0.454545455,0
6/11/2021,36677.83,37680.4,35936.77,0.421078953,0.102794014,00:00.0,2903043643,1727645,39406.71922,1458619433,0,0.412980033,0.414871665,0.399692066,0.436862126,0.344641925,0.526407386,0.699415913,0.666666667,0.454545455,1
6/12/2021,37331.98,37463.63,34600.36,0.399039488,0.114960626,00:00.0,3132387327,1719650,42571.20531,1520432734,0,0.421078953,0.398633345,0.399750163,0.431028715,0.344548779,0.359342805,0.588084576,0.833333333,0.454545455,0
6/13/2021,35546.12,39380,34757,0.441917883,0.113913125,00:00.0,3208991522,1894103,45675.27362,1688611358,0,0.399039488,0.402127212,0.405441998,0.426559812,0.434617719,0.71919868,0.834663606,1,0.454545455,1
6/14/2021,39020.56,41064.05,38730,0.4603766,0.14232086,00:00.0,4320307647,2185089,53645.90874,2135285913,0,0.441917883,0.374439878,0.417734772,0.423979995,0.479520794,0.583834318,0.734032535,0,0.454545455,1
6/15/2021,40516.28,41330,39506.4,0.455782653,0.10570512,00:00.0,3247746714,1931890,39428.82973,1587381566,0,0.4603766,0.372317469,0.429674006,0.421383344,0.384387419,0.456047662,0.653547362,0.166666667,0.454545455,0
6/16/2021,40143.8,40527.14,38116.01,0.433630145,0.115032202,00:00.0,3450556042,2134897,42137.24225,1657135675,0,0.455782653,0.421770914,0.431370404,0.419240332,0.37914569,0.358716175,0.593373792,0.333333333,0.454545455,0
6/17/2021,38349,39559.88,37365,0.430470349,0.104208133,00:00.0,3065622530,1620210,37936.81267,1462729677,0,0.433630145,0.412980033,0.433872297,0.417275822,0.352836695,0.463997515,0.65780049,0.5,0.454545455,0
6/18/2021,38092.97,38202.84,35129.29,0.402417597,0.124837598,00:00.0,3507868126,1809253,44824.43657,1651613641,0,0.430470349,0.421078953,0.431202893,0.416916419,0.403119997,0.326009654,0.568038031,0.666666667,0.454545455,0
6/19/2021,35820.48,36457,34803.52,0.398269532,0.089967213,00:00.0,2453817535,1212278,33788.29335,1207082482,0,0.402417597,0.399039488,0.431092755,0.414833749,0.406111679,0.458519293,0.653215451,0.833333333,0.454545455,0
6/20/2021,35483.72,36137.72,33336,0.399706521,0.117802036,00:00.0,3124634337,1691871,44194.06739,1537385055,0,0.398269532,0.441917883,0.425054652,0.414151553,0.443749577,0.489478638,0.674666873,1,0.454545455,1
6/21/2021,35600.17,35750,31251.23,0.350450655,0.221563541,00:00.0,5545926078,2688993,81297.46975,2671033140,0,0.399706521,0.4603766,0.409330353,0.411739368,0.572133731,0.208475511,0.479219252,0,0.454545455,0
6/22/2021,31614.12,33298.78,28805,0.361565351,0.268156259,00:00.0,6406159197,3113977,99149.18227,3115465363,0,0.350450655,0.455782653,0.395853088,0.410853221,0.529244937,0.543124584,0.717368383,0.166666667,0.454545455,1
6/23/2021,32509.56,34881,31683,0.375985961,0.166575993,00:00.0,4282250434,2026228,63340.03314,2136458766,0,0.361565351,0.433630145,0.387607405,0.408739453,0.461660486,0.561450087,0.729987893,0.333333333,0.454545455,1
6/24/2021,33675.07,35298,32286.57,0.388142117,0.113524882,00:00.0,2925373222,1531230,43994.7083,1486960778,0,0.375985961,0.430470349,0.381552585,0.407227241,0.342563093,0.548897651,0.718647521,0.5,0.454545455,1
6/25/2021,34663.08,35500,31275,0.350148546,0.152234978,00:00.0,3846120543,2094932,55656.15625,1846078278,0,0.388142117,0.402417597,0.374075786,0.404064795,0.359094982,0.27090522,0.518677624,0.666666667,0.454545455,0
6/26/2021,31576.09,32730,30151,0.358777391,0.141397646,00:00.0,3376415452,1814051,52978.15926,1659918820,0,0.350148546,0.398269532,0.368426654,0.40148513,0.323816623,0.529344884,0.70660396,0.833333333,0.454545455,1
6/27/2021,32283.65,34749,31973.45,0.38860182,0.126659262,00:00.0,3199980158,1799875,48772.52918,1616348030,0,0.358777391,0.399706521,0.366838187,0.40108736,0.279045671,0.646837298,0.795898776,1,0.454545455,1
6/28/2021,34702.49,35297.71,33862.72,0.386066357,0.107733837,00:00.0,2837122780,1868627,40552.29218,1399861431,0,0.38860182,0.350450655,0.371932817,0.401041824,0.266996028,0.467458346,0.659080758,0,0.454545455,0
6/29/2021,34494.89,36600,34225.43,0.403551613,0.118999591,00:00.0,3233947792,1673802,45376.58763,1616093005,0,0.386066357,0.361565351,0.37793872,0.401153521,0.31354679,0.578438187,0.73867733,0.166666667,0.454545455,1
6/30/2021,35911.72,36100,34017.55,0.392855278,0.10106624,00:00.0,2688939291,1301036,37035.76967,1290873346,0,0.403551613,0.375985961,0.380351783,0.400241307,0.324703729,0.422220596,0.628230461,0.333333333,0.454545455,0
7/1/2021,35045,35057.57,32711,0.373846275,0.093906981,00:00.0,2410809595,1240681,34986.05502,1176002217,0,0.392855278,0.388142117,0.378306841,0.398924533,0.322924552,0.37614141,0.594665073,0.5,0.545454545,0
7/2/2021,33502.33,33977.04,32699,0.377324716,0.073475635,00:00.0,1870193042,1176457,27271.65801,908203511.3,0,0.373846275,0.350148546,0.382194242,0.397362556,0.244416429,0.500794917,0.683357529,0.666666667,0.545454545,1
7/3/2021,33786.54,34945.61,33316.73,0.388216657,0.056211659,00:00.0,1478423024,1078278,21331.87505,732586226.5,0,0.377324716,0.358777391,0.386405367,0.395472033,0.165556892,0.541889795,0.71335309,0.833333333,0.545454545,1
7/4/2021,34669.12,35967.85,34357.15,0.395835758,0.057078168,00:00.0,1544458212,1164970,21180.33507,748187394.2,0,0.388216657,0.38860182,0.387440142,0.394835002,0.174596125,0.52374763,0.699270575,1,0.545454545,1
7/5/2021,35288.13,35293.78,33125.55,0.376134918,0.083932825,00:00.0,2183406257,1109367,31489.85537,1071967415,0,0.395835758,0.386066357,0.386019504,0.394082098,0.191120335,0.372306381,0.592483728,0,0.545454545,0
7/6/2021,33690.15,35118.88,33532,0.382674056,0.076156334,00:00.0,1991691101,1184687,27801.95449,951269024,0,0.376134918,0.403551613,0.383033085,0.393431104,0.145467084,0.517761125,0.695747554,0.166666667,0.545454545,1
7/7/2021,34220.02,35059.09,33777.77,0.378257327,0.070365895,00:00.0,1857658028,1041416,27294.92393,941984588,0,0.382674056,0.392855278,0.380944929,0.393558854,0.131727559,0.457030021,0.651394895,0.333333333,0.545454545,0
7/8/2021,33862.11,33929.64,32077,0.366084017,0.091839942,00:00.0,2304973020,1257892,35104.65523,1152928340,0,0.378257327,0.373846275,0.379834581,0.393350253,0.160008619,0.414033362,0.619769933,0.5,0.545454545,0
7/9/2021,32875.71,34100,32261.07,0.377685814,0.061615838,00:00.0,1562958239,1236351,23660.0686,784288611.1,0,0.366084017,0.377324716,0.379886234,0.391874958,0.159670176,0.545824702,0.717542301,0.666666667,0.545454545,1
7/10/2021,33815.81,34262,33004.78,0.373823814,0.045318241,00:00.0,1171790111,865508,17012.7592,573638406.5,0,0.377685814,0.388216657,0.377827417,0.390564606,0.153806964,0.460105022,0.653434579,0.833333333,0.545454545,0
7/11/2021,33502.87,34666,33306.47,0.383155109,0.04112504,00:00.0,1070033013,952891,16434.53751,557336788.7,0,0.373823814,0.395835758,0.37601352,0.389295495,0.097728855,0.533238746,0.707334532,1,0.545454545,1
7/12/2021,34259,34678.43,32658.34,0.368686986,0.062967045,00:00.0,1620646741,1176847,22602.90731,759877911,0,0.383155109,0.376134918,0.374948135,0.388279757,0.110860747,0.401312639,0.611148267,0,0.545454545,0
7/13/2021,33086.94,33340,32202.25,0.364282968,0.053689031,00:00.0,1348583017,956053,19588.27851,642576716.6,0,0.368686986,0.382674056,0.372317391,0.385681727,0.118260851,0.457100482,0.650840831,0.166666667,0.545454545,0
7/14/2021,32729.12,33114.03,31550,0.365396746,0.061121211,00:00.0,1515692075,1123129,22516.48572,730009068.1,0,0.364282968,0.378257327,0.370477756,0.382503253,0.120269292,0.487686997,0.673779225,0.333333333,0.545454545,1
7/15/2021,32820.03,33185.25,31133,0.353795936,0.067514853,00:00.0,1652077965,1099367,24866.40579,795831015.7,0,0.365396746,0.366084017,0.368720014,0.379090296,0.163255088,0.417206873,0.620597368,0.5,0.545454545,0
7/16/2021,31874.49,32249.18,31020,0.347673184,0.063385849,00:00.0,1538342712,1067591,23963.74457,760274744.6,0,0.353795936,0.377685814,0.364426873,0.376213771,0.200157288,0.447573109,0.642750187,0.666666667,0.545454545,0
7/17/2021,31383.86,31955.92,31164.31,0.349354031,0.044333326,00:00.0,1072815966,883442,16649.05131,525240023.8,0,0.347673184,0.373823814,0.360926605,0.373499236,0.210981291,0.490830408,0.676459364,0.833333333,0.545454545,1
7/18/2021,31520.07,32435,31108.97,0.352544063,0.046847086,00:00.0,1140964366,760979,17554.18265,557709781.1,0,0.349354031,0.383155109,0.356547864,0.371830232,0.143380375,0.49919619,0.682998885,1,0.545454545,1
7/19/2021,31778.57,31899,30407.44,0.340956952,0.06186114,00:00.0,1470563282,846029,22709.51005,705480091.1,0,0.352544063,0.368686986,0.352581236,0.369912283,0.148660853,0.417282807,0.61906669,0,0.545454545,0
7/20/2021,30839.65,31063.07,29278,0.328007515,0.079869427,00:00.0,1821230700,1062139,28424.82505,847855259.1,0,0.340956952,0.364282968,0.347392232,0.367512896,0.195457844,0.409731096,0.611480453,0.166666667,0.545454545,0
7/21/2021,29790.34,32858,29482.61,0.35706026,0.108488695,00:00.0,2603140706,1415058,42584.67222,1338356406,0,0.328007515,0.365396746,0.346199744,0.367734085,0.165821223,0.64255966,0.802955284,0.333333333,0.545454545,1
7/22/2021,32144.51,32591.35,31708,0.358828976,0.060293059,00:00.0,1482763545,1000742,23274.51281,747848528.9,0,0.35706026,0.353795936,0.346919693,0.367642513,0.178136664,0.491317482,0.67666059,0.5,0.545454545,1
7/23/2021,32287.58,33650,31924.32,0.375443203,0.065507089,00:00.0,1631947003,1394786,25018.97708,815391041.2,0,0.358828976,0.347673184,0.350892041,0.367624349,0.250460032,0.573609853,0.739730287,0.666666667,0.545454545,1
7/24/2021,33634.1,34500,33401.14,0.383144619,0.06269896,00:00.0,1625046258,1196914,23937.61781,810983258,0,0.375443203,0.349354031,0.355725598,0.36745711,0.318414341,0.52420392,0.700534644,0.833333333,0.545454545,1
7/25/2021,34261.51,35398,33851.12,0.397002109,0.062535071,00:00.0,1646935553,1245775,24632.1493,848320775.4,0,0.383144619,0.352544063,0.362085076,0.369025051,0.405697977,0.558328567,0.72462458,1,0.545454545,1
7/26/2021,35381.02,40550,35205.78,0.419914207,0.200092912,00:00.0,5832475057,3330102,77191.34608,2953296773,0,0.397002109,0.340956952,0.373379475,0.371070977,0.503278983,0.608520524,0.757985929,0,0.545454545,1
7/27/2021,37241.33,39542.61,36383,0.447314613,0.115854515,00:00.0,3335658262,1938478,45137.30344,1703810516,0,0.419914207,0.328007515,0.390445697,0.373035784,0.555906922,0.633400329,0.770097032,0.166666667,0.545454545,1
7/28/2021,39456.61,40900,38772,0.454246443,0.132881326,00:00.0,4040889462,2631048,49019.13628,1954994215,0,0.447314613,0.35706026,0.404347644,0.375317411,0.614561537,0.519937912,0.693219541,0.333333333,0.545454545,1
7/29/2021,40019.57,40640,39200,0.454208432,0.070616969,00:00.0,2154190697,1428738,26700.92624,1065505375,0,0.454246443,0.358828976,0.417991149,0.377012627,0.573381173,0.48130235,0.668978507,0.5,0.545454545,0
7/30/2021,40018.49,42316.71,38313.23,0.481233918,0.096398443,00:00.0,2939833541,1797012,37730.42686,1509172746,0,0.454208432,0.375443203,0.433123927,0.379970194,0.590820175,0.631322052,0.761798206,0.666666667,0.545454545,1
7/31/2021,42206.36,42448,41000.15,0.472045532,0.058585676,00:00.0,1868285511,1565380,22844.24505,951887855.6,0,0.481233918,0.383144619,0.445840712,0.383256404,0.492873988,0.430579537,0.639230524,0.833333333,0.545454545,0
8/1/2021,41461.84,42599,39422.01,0.452097624,0.070557458,00:00.0,2227567271,1603964,25796.7538,1066579609,0,0.472045532,0.397002109,0.453721821,0.385758658,0.328122764,0.370936825,0.603078438,1,0.636363636,0
8/2/2021,39850.27,40480.01,38690,0.443488278,0.066459856,00:00.0,2010928004,1162878,24558.00534,971596720.9,0,0.452097624,0.419914207,0.457093962,0.387608307,0.230665605,0.433789305,0.639454629,0,0.636363636,0
8/3/2021,39146.86,39780,37642.03,0.431878213,0.07471873,00:00.0,2195360659,1379871,27683.4666,1064118782,0,0.443488278,0.447314613,0.45488587,0.388814458,0.279617089,0.417155566,0.62840625,0.166666667,0.636363636,0
8/4/2021,38207.04,39969.66,37508.56,0.45058881,0.06842197,00:00.0,2028792778,1220555,26804.21117,1039347052,0,0.431878213,0.454246443,0.454362666,0.391306036,0.281418481,0.585230553,0.736319703,0.333333333,0.636363636,1
8/5/2021,39723.17,41350,37332.7,0.464648692,0.110523784,00:00.0,3314527738,1913281,41673.12908,1638359890,0,0.45058881,0.454208432,0.455856087,0.394049294,0.287675743,0.559450481,0.717686104,0.5,0.636363636,1
8/6/2021,40862.46,43392.43,39853.86,0.489014934,0.099227407,00:00.0,3148022460,2223356,38278.00476,1591634314,0,0.464648692,0.481233918,0.456969119,0.397755766,0.321507769,0.616581201,0.750947657,0.666666667,0.636363636,1
8/7/2021,42836.87,44700,42446.41,0.510434879,0.096127477,00:00.0,3197407326,2258213,37355.62385,1627865924,0,0.489014934,0.472045532,0.462460503,0.402586427,0.463987221,0.600249147,0.737735989,0.833333333,0.636363636,1
8/8/2021,44572.54,45310,43261,0.500831464,0.090778154,00:00.0,3074924735,1857112,34099.15066,1512451140,0,0.510434879,0.452097624,0.46943161,0.406707461,0.510442329,0.42827893,0.639538714,1,0.636363636,0
8/9/2021,43794.36,46454.15,42779,0.531178413,0.097693938,00:00.0,3362870286,2130595,38464.60543,1735618667,0,0.500831464,0.443488278,0.4819752,0.411973289,0.592730694,0.649733751,0.764211363,0,0.636363636,1
8/10/2021,46248.87,46700,44589.46,0.522929549,0.070375261,00:00.0,2452485824,1951330,26592.36931,1212338435,0,0.531178413,0.431878213,0.494999591,0.416650801,0.500094005,0.435787542,0.644632567,0.166666667,0.636363636,0
8/11/2021,45585,46743.47,45341.14,0.522016436,0.068955304,00:00.0,2432788770,1862925,27064.39384,1248929299,0,0.522929549,0.45058881,0.505216918,0.421781927,0.3903674,0.476451442,0.666359717,0.333333333,0.636363636,0
8/12/2021,45510.67,46218.12,43770,0.508293218,0.072284068,00:00.0,2478758525,1623329,26765.08804,1200329051,0,0.522016436,0.464648692,0.511460027,0.42660119,0.243811183,0.405441829,0.627724639,0.5,0.636363636,0
8/13/2021,44400.06,47886,44217.39,0.550265041,0.063043277,00:00.0,2239435701,1804716,25367.98824,1177391788,0,0.508293218,0.489014934,0.520221517,0.432787755,0.278896372,0.714173327,0.798850638,0.666666667,0.636363636,1
8/14/2021,47799.99,48144,45971.03,0.541237705,0.060248696,00:00.0,2166461459,1849556,22999.52852,1080741766,0,0.550265041,0.510434879,0.524627691,0.439060441,0.293090384,0.431472279,0.643189345,0.833333333,0.636363636,0
8/15/2021,47068.5,47372.27,45500,0.540069133,0.05498354,00:00.0,1950753713,1580122,21129.91978,979120004.2,0,0.541237705,0.500831464,0.530240423,0.445498917,0.240171464,0.475035368,0.665701486,1,0.636363636,0
8/16/2021,46973.82,48053.83,45660,0.526833015,0.06862084,00:00.0,2462127630,1655378,25847.87244,1213162182,0,0.540069133,0.531178413,0.529618838,0.451438201,0.241485377,0.408141947,0.630436565,0,0.636363636,0
8/17/2021,45901.3,47160,44376,0.511957885,0.074616029,00:00.0,2616339598,1781303,27320.26181,1253906923,0,0.526833015,0.522929549,0.528049402,0.456772939,0.266040857,0.399056498,0.624632313,0.166666667,0.636363636,0
8/18/2021,44695.95,46000,44203.28,0.51207315,0.070749763,00:00.0,2439673266,1656723,28538.22373,1286718405,0,0.511957885,0.522016436,0.526627069,0.462499294,0.284679103,0.482151995,0.669462798,0.333333333,0.636363636,1
8/19/2021,44699.37,47033,43927.7,0.537438027,0.069845425,00:00.0,2416320067,1774382,27193.50515,1230827552,0,0.51207315,0.508293218,0.530796074,0.469507827,0.251441681,0.622116887,0.746978658,0.5,0.636363636,1
8/20/2021,46760.62,49382.99,46622.99,0.56905388,0.074367491,00:00.0,2721131744,1950404,29725.88511,1422944576,0,0.537438027,0.550265041,0.533483713,0.476602133,0.333236998,0.656767602,0.761902848,0.666666667,0.636363636,1
8/21/2021,49322.47,49757.04,48222,0.562875963,0.061078225,00:00.0,2290966131,2069725,23119.67379,1133342368,0,0.56905388,0.541237705,0.536578947,0.483430508,0.380329638,0.447267319,0.651918207,0.833333333,0.636363636,0
8/22/2021,48821.88,49500,48050,0.56802649,0.048272869,00:00.0,1807169840,1610192,18587.87755,907708162.1,0,0.562875963,0.540069133,0.540578092,0.489875253,0.428910637,0.510063703,0.683587656,1,0.636363636,1
8/23/2021,49239.22,50500,49029,0.571107179,0.068597126,00:00.0,2616721364,2143309,26218.97512,1307817635,0,0.56802649,0.526833015,0.546911267,0.496165367,0.450940252,0.498590083,0.677695675,0,0.636363636,1
8/24/2021,49488.85,49860,47600,0.548710195,0.066692946,00:00.0,2486079316,1692896,24702.92344,1203899650,0,0.571107179,0.511957885,0.552168482,0.501242235,0.366773825,0.357360985,0.606996595,0.166666667,0.636363636,0
8/25/2021,47674.01,49264.3,47126.28,0.564745011,0.0583306,00:00.0,2149442272,1559186,21796.87767,1049712097,0,0.548710195,0.51207315,0.559702901,0.506088957,0.210466216,0.570398033,0.715270104,0.333333333,0.636363636,1
8/26/2021,48973.32,49352.84,46250,0.538465417,0.064531837,00:00.0,2333900030,1532753,23686.5635,1120008932,0,0.564745011,0.537438027,0.559849864,0.509139293,0.205228825,0.335838713,0.595461991,0.5,0.636363636,0
8/27/2021,46843.86,49149.93,46348,0.565936907,0.054927509,00:00.0,2007071230,1320503,21727.05079,1036769756,0,0.538465417,0.56905388,0.559403998,0.512876983,0.19992206,0.633794367,0.749595658,0.666666667,0.636363636,1
8/28/2021,49069.9,49299,48346.88,0.563782782,0.034692169,00:00.0,1303966036,793012,13895.76368,679193791.6,0,0.565936907,0.562875963,0.559533713,0.516543858,0.200625289,0.469572195,0.663083944,0.833333333,0.636363636,0
8/29/2021,48895.35,49632.27,47762.54,0.562209054,0.042544859,00:00.0,1588661416,1193046,16157.0431,786599088.7,0,0.563782782,0.56802649,0.558701561,0.519253668,0.19304474,0.472789488,0.664691559,1,0.636363636,0
8/30/2021,48767.84,48888.61,46853,0.540181313,0.052586972,00:00.0,1932344431,1204012,19637.84056,942218565,0,0.562209054,0.571107179,0.554277787,0.521533812,0.203565398,0.359407794,0.607117422,0,0.636363636,0
8/31/2021,46982.91,48246.11,46700,0.541637307,0.06357741,00:00.0,2303799571,1300400,24426.21235,1156878831,0,0.540181313,0.548710195,0.553266049,0.524530232,0.218134752,0.489583989,0.673362052,0.166666667,0.636363636,1
9/1/2021,47100.89,49156,46512,0.562735893,0.065233276,00:00.0,2386074445,1280384,25102.36864,1200480555,0,0.541637307,0.564745011,0.552978656,0.52852082,0.213719292,0.598467767,0.730586816,0.333333333,0.727272727,1
9/2/2021,48810.51,50450.13,48584.06,0.56811806,0.071159222,00:00.0,2704192315,1549849,28351.80723,1409412062,0,0.562735893,0.538465417,0.557220303,0.533080048,0.197409835,0.511347747,0.684242347,0.5,0.727272727,1
9/3/2021,49246.63,51000,48316.84,0.577404681,0.077228195,00:00.0,2949574478,1645163,29625.44338,1481238133,0,0.56811806,0.565936907,0.558860705,0.537323905,0.230497933,0.532991104,0.694989578,0.666666667,0.727272727,1
9/4/2021,49998,50535.69,49370,0.576374205,0.045191314,00:00.0,1733527136,1225830,16739.70385,837225473.7,0,0.577404681,0.563782782,0.560661838,0.541062768,0.254424179,0.475800869,0.666280269,0.833333333,0.727272727,0
